ticker,issuer_name
EVA,Enviva Partners LP (EVA)
EVBG,Everbridge Inc (EVBG)
EVBN,Evans Bancorp Inc (EVBN)
EVC,Entravision Communications Corp. (EVC)
EVDY,Everyday Health Inc (EVDY)
EVEP,EV Energy Partners LP (EVEP)
EVER,EverQuote Inc (EVER)
EVER_P_A,EverBank Financial Corp (EVERpA)
EVF,Eaton Vance Senior Income Trust (EVF)
EVFM,Evofem Biosciences Inc (EVFM)
EVG,Eaton Vance Short Duration Diversified Income Fund (EVG)
EVG_1,"Evergreen Resources, Inc. (EVG)"
EVGN,Evogene Ltd (EVGN)
EVH,Evolent Health Inc (EVH)
EVHC_1,Envision Healthcare Corp (EVHC)
EVHC_2,Envision Healthcare Holdings Inc (EVHC)
EVHC_P,Envision Healthcare Corp (EVHCp)
EVI,EVI Industries Inc (EVI)
EVIX,VelocityShares 1x Long VSTOXX Futures ETN (EVIX)
EVIX_1,UBS AG London Branch (EVIX)
EVJ,Eaton Vance New Jersey Municipal Income Trust (EVJ)
EVK,"Ever-Glory International Group, Inc. (EVK)"
EVLO,Evelo Biosciences Inc (EVLO)
EVM,Eaton Vance California Municipal Bond Fund (EVM)
EVN,Eaton Vance Municipal Income Trust (EVN)
EVO_1,Eaton Vance Ohio Municipal Income Trust (EVO)
EVOK,Evoke Pharma Inc (EVOK)
EVOL,"Evolving Systems, Inc. (EVOL)"
EVOP,EVO Payments Inc (EVOP)
EVP_1,Eaton Vance Pennsylvania Municipal Income Trust (EVP)
EVR,Evercore Inc (EVR)
EVRG,Evergy Inc (EVRG)
EVRI,Everi Holdings Inc (EVRI)
EVT,Eaton Vance Tax Advantaged Dividend Income Fund (EVT)
EVTC,Evertec Inc (EVTC)
EVTC_1,Evotec AG (EVTC)
EVV,Eaton Vance Limited Duration Income Fund (EVV)
EVX,VanEck Vectors ETF Trust (EVX)
EVY,Eaton Vance New York Municipal Income Trust (EVY)
EW,Edwards Lifesciences Corp (EW)
EWA,BlackRock Institutional Trust Company N.A. (EWA)
EWBC,"East West Bancorp, Inc. (EWBC)"
EWC,BlackRock Institutional Trust Company N.A. (EWC)
EWCO,Invesco Exchange-Traded Self-Indexed Fund Trust (EWCO)
EWD,BlackRock Institutional Trust Company N.A. (EWD)
EWEM,Invesco Capital Management LLC (EWEM)
EWG,BlackRock Institutional Trust Company N.A. (EWG)
EWGS,BlackRock Institutional Trust Company N.A. (EWGS)
EWH,BlackRock Institutional Trust Company N.A. (EWH)
EWI,BlackRock Institutional Trust Company N.A. (EWI)
EWJ,BlackRock Institutional Trust Company N.A. (EWJ)
EWJE,iShares Trust (EWJE)
EWJV,iShares Trust (EWJV)
EWK,BlackRock Institutional Trust Company N.A. (EWK)
EWL,BlackRock Institutional Trust Company N.A. (EWL)
EWM,BlackRock Institutional Trust Company N.A. (EWM)
EWMC,Invesco Capital Management LLC (EWMC)
EWN,BlackRock Institutional Trust Company N.A. (EWN)
EWO,BlackRock Institutional Trust Company N.A. (EWO)
EWP,BlackRock Institutional Trust Company N.A. (EWP)
EWQ,BlackRock Institutional Trust Company N.A. (EWQ)
EWRE,Invesco Capital Management LLC (EWRE)
EWS,BlackRock Institutional Trust Company N.A. (EWS)
EWSC,Invesco Capital Management LLC (EWSC)
EWT,BlackRock Institutional Trust Company N.A. (EWT)
EWU,BlackRock Institutional Trust Company N.A. (EWU)
EWUS,BlackRock Institutional Trust Company N.A. (EWUS)
EWV,ProShares Trust (EWV)
EWW,BlackRock Institutional Trust Company N.A. (EWW)
EWX,SSgA Active Trust (EWX)
EWY,BlackRock Institutional Trust Company N.A. (EWY)
EWZ,BlackRock Institutional Trust Company N.A. (EWZ)
EWZS,BlackRock Institutional Trust Company N.A. (EWZS)
EXAM_1,ExamWorks Group Inc (EXAM)
EXAR,Exar Corp. (EXAR)
EXAS,Exact Sciences Corp. (EXAS)
EXC,Exelon Corp. (EXC)
EXCU,Exelon Corp. (EXCU)
EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund (EXD)
EXEL,Exelixis Inc (EXEL)
EXFO,EXFO Inc (EXFO)
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund (EXG)
EXI,BlackRock Institutional Trust Company N.A. (EXI)
EXIV,UBS AG London Branch (EXIV)
EXK,Endeavour Silver Corp. (EXK)
EXL_1,Excel Trust Inc. (EXL)
EXL_P_B,Excel Trust Inc. (EXLpB)
EXLS,Exlservice Hldgs Inc (EXLS)
EXM,Excel Maritime Carriers Ltd. (EXM)
EXN,Excellon Resources Inc (EXN)
EXP,Eagle Materials Inc. (EXP)
EXPC,Experience Investment Corp (EXPC)
EXPCU,Experience Investment Corp (EXPCU)
EXPCW,Experience Investment Corp (EXPCW)
EXPD,"Expeditors International Of Washington, Inc. (EXPD)"
EXPE,Expedia Group Inc (EXPE)
EXPI,eXp World Holdings Inc (EXPI)
EXPO,Exponent Inc. (EXPO)
EXPR,Express Inc. (EXPR)
EXR,Extra Space Storage Inc. (EXR)
EXT,WisdomTree Trust (EXT)
EXTN,Exterran Corp (EXTN)
EXTN_1,Extensity Inc (EXTN)
EXTNW,Exterran Corporation (EXTNw)
EXTR,Extreme Networks Inc. (EXTR)
EYE,National Vision Holdings Inc (EYE)
EYE_1,"Advanced Medical Optics, Inc. (EYE)"
EYEG,Eyegate Pharmaceuticals Inc (EYEG)
EYEGW,Eyegate Pharmaceuticals Inc (EYEGW)
EYEN,Eyenovia Inc (EYEN)
EYES,Second Sight Medical Products Inc (EYES)
EYESW,Second Sight Medical Products Inc (EYESW)
EYLD,Cambria Investment Management LP (EYLD)
EYPT,EyePoint Pharmaceuticals Inc (EYPT)
EZA,BlackRock Institutional Trust Company N.A. (EZA)
EZJ,ProShares Trust (EZJ)
EZM,WisdomTree Trust (EZM)
EZPW,"EZCorp, Inc. (EZPW)"
EZT,"Entergy Texas, Inc. (EZT)"
EZU,BlackRock Institutional Trust Company N.A. (EZU)
F,Ford Motor Co. (F)
FA,Fairchild Corp. (FA)
FAAR,First Trust Exchange-Traded Fund III (FAAR)
FAB,First Trust Exchange-Traded Fund III (FAB)
FAC,First Acceptance Corp. (FAC)
FAD,First Trust Exchange-Traded Fund III (FAD)
FAF,First American Financial Corp (FAF)
FAF_1,First American Bank (FAF)
FAFW_,FIRST AMERICAN CORPORATION (THE) (FAFw_)
FAII,Fortress Value Acquisition Corp II (FAII)
FAII_U,Fortress Value Acquisition Corp II (FAII.U)
FAII_WS,Fortress Value Acquisition Corp II (FAII.WS)
FALN,iShares Trust (FALN)
FAM,First Trust-Aberdeen Global Opportunity Income Fund (FAM)
FAMI,Farmmi Inc (FAMI)
FAN,First Trust Exchange-Traded Fund III (FAN)
FANG,Diamondback Energy Inc (FANG)
FANH,Fanhua Inc (FANH)
FANZ,Exchange Traded Concepts Trust (FANZ)
FARM,Farmer Bros. Co. (FARM)
FARO,Faro Technologies Inc. (FARO)
FAS,Direxion Shares ETF Trust (FAS)
FAST,Fastenal Co. (FAST)
FAT,FAT Brands Inc (FAT)
FATBP,FAT Brands Inc (FATBP)
FATBW,FAT Brands Inc (FATBW)
FATE,Fate Therapeutics Inc (FATE)
FAUG,First Trust Exchange-Traded Fund VIII (FAUG)
FAUS,First Trust Exchange-Traded Fund III (FAUS)
FAV,First Trust Dividend and Income Fund (FAV)
FAX,Aberdeen Asia-Pacific Income Fund Inc (FAX)
FAZ,Direxion Shares ETF Trust (FAZ)
FB,Facebook Inc (FB)
FBC,"Flagstar Bancorp, Inc. (FBC)"
FBCG,Fidelity Covington Trust (FBCG)
FBC_P__,"Flagstar Bancorp, Inc. (FBCp_)"
FBF_P_RM_CL,Fleet Capital Trust VIII (FBFpRM.CL)
FBF_P_RN_CL,Fleet Capital Trust IX (FBFpRN.CL)
FBGX,UBS AG London Branch (FBGX)
FBHS,Fortune Brands Home & Security Inc (FBHS)
FBHSW_,FOR BRND HOM SEC-WI (FBHSw_)
FBHSW__1,0 (FBHSw_)
FBIO,Fortress Biotech Inc (FBIO)
FBIOP,Fortress Biotech Inc (FBIOP)
FBIZ,First Business Financial Services Inc (FBIZ)
FBK,FB Financial Corp (FBK)
FBK_1,First City Bank (FBK)
FBM,Foundation Building Materials Inc (FBM)
FBM_1,"FocusShares, LLC (FBM)"
FBMS,First Bancshares Inc Miss (FBMS)
FBN,Furniture Brands International Inc. (FBN)
FBNC,First Bancorp (FBNC)
FBND,Fidelity Covington Trust (FBND)
FBNK,First Connecticut Bancorp Inc (FBNK)
FBP,First Bancorp PR (FBP)
FBP_P_RA_,First Bancorp PR (FBPpRA_)
FBP_P_RB_,First Bancorp PR (FBPpRB_)
FBP_P_RC_,First Bancorp PR (FBPpRC_)
FBP_P_RD_,First Bancorp PR (FBPpRD_)
FBP_P_RE_,First Bancorp PR (FBPpRE_)
FBPR_,First Bancorp PR (FBPr_)
FBR,Fibria Celulose S.A. (FBR)
FBRX,Forte Biosciences Inc (FBRX)
FBS_P_A_,First Preferred Capital Trust IV (FBSpA_)
FBS_P_A_CL,First Preferred Capital Trust IV (FBSpA.CL)
FBS_P_RA_,First Preferred Capital Trust IV (FBSpRA_)
FBSS,"Fauquier Bankshares, Inc. (FBSS)"
FBT,First Trust Exchange-Traded Fund III (FBT)
FBZ,First Trust Exchange-Traded Fund III (FBZ)
FC,Franklin Covey Co. (FC)
FCA,First Trust Exchange-Traded Fund III (FCA)
FCACU,Falcon Capital Acquisition Corp (FCACU)
FCAL,First Trust Exchange-Traded Fund III (FCAL)
FCAM,Fiat Chrysler Automobiles NV (FCAM)
FCAN,First Trust Exchange-Traded Fund III (FCAN)
FCAP,First Capital Inc. (FCAP)
FCAU,Fiat Chrysler Automobiles NV (FCAU)
FCB,FCB Financial Holdings Inc (FCB)
FCB_1,"Falmouth Bancorp, Inc. (FCB)"
FCBC,First Community Bankshares Inc. (FCBC)
FCBP,First Choice Bancorp (FCBP)
FCCO,First Community Corp. (FCCO)
FCCY,1st Constitution Bancorp (FCCY)
FCEA,Forest City Realty Trust Inc (FCEA)
FCE_A,Forest City Realty Trust Inc (FCE.A)
FCE_A_1,"Forest City Enterprises, Inc. (FCE.A)"
FCE_B,Forest City Realty Trust Inc (FCE.B)
FCE_B_1,"Forest City Enterprises, Inc. (FCE.B)"
FCEF,First Trust Exchange-Traded Fund VIII (FCEF)
FCEL,Fuelcell Energy Inc (FCEL)
FCF,First Commonwealth Financial Corp. (FCF)
FCFS,FirstCash Inc (FCFS)
FCG,First Trust Exchange-Traded Fund III (FCG)
FCH,"Felcor Lodging Trust, Inc. (FCH)"
FCH_P_C_CL,"Felcor Lodging Trust, Inc. (FCHpC.CL)"
FCH_P_RA,"Felcor Lodging Trust, Inc. (FCHpRA)"
FCJ_CL,Ford Motor Credit Co (FCJ.CL)
FCL,Foundation Coal Hldgs Inc (FCL)
FCN,FTI Consulting Inc. (FCN)
FCNCA,"First Citizens Bancshares, Inc (NC) (FCNCA)"
FCNCP,"First Citizens Bancshares, Inc (NC) (FCNCP)"
FCO,Aberdeen Global Income Fund Inc (FCO)
FCOM,Fidelity Covington Trust (FCOM)
FCOR,Fidelity Covington Trust (FCOR)
FCPI,Fidelity Covington Trust (FCPI)
FCPT,Four Corners Property Trust Inc (FCPT)
FCRD,First Eagle Alternative Capital BDC Inc (FCRD)
FCRE,FC Global Realty Inc (FCRE)
FCRW,First Eagle Alternative Capital BDC Inc (FCRW)
FCRZ,First Eagle Alternative Capital BDC Inc (FCRZ)
FCS,"Fairchild Semiconductor International, Inc. (FCS)"
FCSC,Fibrocell Science Inc (FCSC)
FCT,First Trust Senior Floting Rate Income Fund II (FCT)
FCTR,First Trust Exchange-Traded Fund (FCTR)
FCVT,First Trust Exchange-Traded Fund IV (FCVT)
FCX,Freeport-McMoRan Inc (FCX)
FCX_P_M_,Freeport-McMoRan Inc (FCXpM_)
FCXW_,Freeport-McMoRan Copper & Gold (FCXw_)
FCY,"Forest City Enterprises, Inc. (FCY)"
FCY_CL,Forest City Enterprises Inc 7.375% Sr Notes 2034 (FCY.CL)
FCZ,Ford Motor Credit Co (FCZ)
FCZ_CL,Ford Motor Credit Co (FCZ.CL)
FDBC,"Fidelity D&D Bancorp, Inc. (FDBC)"
FDC,First Data Corp. (FDC)
FDC_1,First Data Corp. (FDC)
FDD,First Trust Exchange-Traded Fund III (FDD)
FDEM,Fidelity Covington Trust (FDEM)
FDEU,First Trust Dynamic Europe Equity Income Fund (FDEU)
FDEV,Fidelity Covington Trust (FDEV)
FDG,American Century ETF Trust (FDG)
FDG_1,Fording Canadian Coal Trust (FDG)
FDHY,Fidelity Covington Trust (FDHY)
FDI,Fort Dearborn Income Securities Inc (FDI)
FDIS,Fidelity Covington Trust (FDIS)
FDIV,First Trust Exchange-Traded Fund III (FDIV)
FDL,First Trust Exchange-Traded Fund III (FDL)
FDLO,Fidelity Covington Trust (FDLO)
FDM,First Trust Exchange-Traded Fund III (FDM)
FDMO,Fidelity Covington Trust (FDMO)
FDN,First Trust Exchange-Traded Fund III (FDN)
FDNI,First Trust Exchange-Traded Fund II (FDNI)
FDO,"Family Dollar Stores, Inc. (FDO)"
FDP,Fresh Del Monte Produce Inc (FDP)
FDRR,Fidelity Covington Trust (FDRR)
FDS,Factset Research Systems Inc. (FDS)
FDT,First Trust Exchange-Traded Fund III (FDT)
FDTS,First Trust Exchange-Traded Fund III (FDTS)
FDUS,Fidus Investment Corp (FDUS)
FDUSG,Fidus Investment Corp (FDUSG)
FDUSL,Fidus Investment Corp (FDUSL)
FDUSZ,Fidus Investment Corp (FDUSZ)
FDVV,Fidelity Covington Trust (FDVV)
FDX,Fedex Corp (FDX)
FE,Firstenergy Corp. (FE)
FEAC,Flying Eagle Acquisition Corp (FEAC)
FEAC_U,Flying Eagle Acquisition Corp (FEAC.U)
FEAC_WS,Flying Eagle Acquisition Corp (FEAC.WS)
FED,Firstfed Financial Corp. (FED)
FEDU,Four Seasons Education (Cayman) Inc (FEDU)
FEEU,Barclays Bank PLC (FEEU)
FEI,First Trust MLP and Energy Income Fund (FEI)
FEI_1,"Frequency Electronics, Inc. (FEI)"
FEIM,"Frequency Electronics, Inc. (FEIM)"
FELE,"Franklin Electric Co., Inc. (FELE)"
FELP,Foresight Energy LP (FELP)
FEM,First Trust Exchange-Traded Fund III (FEM)
FEMB,First Trust Exchange-Traded Fund III (FEMB)
FEMS,First Trust Exchange-Traded Fund III (FEMS)
FEN,First Trust Energy Income and Growth Fund (FEN)
FENC,Fennec Pharmaceuticals Inc (FENC)
FENG,Phoenix New Media Ltd (FENG)
FENY,Fidelity Covington Trust (FENY)
FEO,First Trust-Aberdeen Emerging Opportunity Fund (FEO)
FEP,First Trust Exchange-Traded Fund III (FEP)
FET,Forum Energy Technologies Inc (FET)
FEUL,Credit Suisse AG Nassau Branch (FEUL)
FEUZ,First Trust Exchange-Traded Fund III (FEUZ)
FEX,First Trust Exchange-Traded Fund III (FEX)
FEYE,FireEye Inc (FEYE)
FEZ,SSgA Active Trust (FEZ)
FF,Futurefuel Corp (FF)
FF_1,First Opportunity Fund Inc (FF)
FFA,First Trust Enhanced Equity Income Fund (FFA)
FFBC,First Financial Bancorp (FFBC)
FFBCW,First Financial Bancorp (FFBCW)
FFBW,FFBW Inc. (FFBW)
FFBW_1,FFBW Inc (FFBW)
FFC,Flaherty & Crumrine Preferred and Income Securities Fund Inc (FFC)
FFD,Morgan Stanley Frontier Emerging Markets Fund Inc (FFD)
FFEB,First Trust Exchange-Traded Fund VIII (FFEB)
FFEU,Barclays Bank PLC (FFEU)
FFG,"FBL Financial Group, Inc. (FFG)"
FFH,"Fairfax Financial Holdings, Ltd. (FFH)"
FFHG,Northern Lights Fund Trust IV (FFHG)
FFHL,Fuwei Films (Holdings) Co (FFHL)
FFIC,Flushing Financial Corp. (FFIC)
FFIN,"First Financial Bankshares, Inc. (FFIN)"
FFIU,Spinnaker ETF Trust (FFIU)
FFIV,"F5 Networks, Inc. (FFIV)"
FFKT,Farmers Capital Bank Corp. (FFKT)
FFNW,First Financial Northwest Inc (FFNW)
FFR,First Trust Exchange-Traded Fund II (FFR)
FFSG,Northern Lights Fund Trust IV (FFSG)
FFTG,Northern Lights Fund Trust IV (FFTG)
FFTI,Northern Lights Fund Trust IV (FFTI)
FFTY,Innovator Management LLC (FFTY)
FFWM,First Foundation Inc (FFWM)
FG,FGL Holdings (FG)
FGB,First Trust Specialty Finance & Financial Opportunities Fund (FGB)
FGBI,First Guaranty Bancshares Inc (FGBI)
FGC,NextEra Energy Capital Holdings Inc (FGC)
FGD,First Trust Exchange-Traded Fund III (FGD)
FGE,NextEra Energy Capital Holdings Inc (FGE)
FGEN,FibroGen Inc (FGEN)
FGF,"SunAmerica Focused Alpha Growth Fund, Inc. (FGF)"
FGI,"SunAmerica Focused Alpha Large-Cap Fund, Inc. (FGI)"
FGL,Fidelity & Guaranty Life (FGL)
FGM,First Trust Exchange-Traded Fund III (FGM)
FGNA_U,FG New America Acquisition Corp (FGNA.U)
FGP,Ferrellgas Partners L.P (FGP)
FGWS,FGL Holdings (FGWS)
FG_WS,FGL Holdings (FG.WS)
FHB,First Hawaiian INC (FHB)
FHI,Federated Hermes Inc (FHI)
FHI_1,First Trust Strategic High Income Fund (FHI)
FHK,First Trust Exchange-Traded Fund III (FHK)
FHLC,Fidelity Covington Trust (FHLC)
FHN,First Horizon National Corp. (FHN)
FHN_P_A,First Horizon National Corp. (FHNpA)
FHN_P_B,First Horizon National Corp. (FHNpB)
FHN_P_C,First Horizon National Corp. (FHNpC)
FHN_P_D,First Horizon National Corp. (FHNpD)
FHN_P_E,First Horizon National Corp. (FHNpE)
FHN_P_RA,First Horizon National Corp. (FHNpRA)
FHO,First Trust Strategic High Income Fund III (FHO)
FHY_1,First Trust Strategic High Income Fund II (FHY)
FI,Franks International N.V. (FI)
FIA,Fiat SPA (FIA)
FIA_P,(FIAp)
FIA_P__,(FIAp_)
FIA_P_A,(FIApA)
FIA_P_A_,(FIApA_)
FIBK,First Interstate BancSystem Inc. (FIBK)
FIBR,BlackRock Institutional Trust Company N.A. (FIBR)
FICO,"Fair, Isaac Corp. (FICO)"
FID,First Trust Exchange-Traded Fund VI (FID)
FIDI,Fidelity Covington Trust (FIDI)
FIDU,Fidelity Covington Trust (FIDU)
FIEE,UBS AG London Branch (FIEE)
FIEG_1,Deutsche Bank AG London (FIEG)
FIEU,Credit Suisse AG Nassau Branch (FIEU)
FIF,First Trust Energy Infrastructure Fund (FIF)
FIF_1,Financial Federal Corp. (FIF)
FIG,Fortress Investment Group LLC (FIG)
FIGY,Barclays Bank PLC (FIGY)
FIHD,UBS AG London Branch (FIHD)
FIII,Forum Merger III Corp (FIII)
FIIIU,Forum Merger III Corp (FIIIU)
FIIIW,Forum Merger III Corp (FIIIW)
FILL,BlackRock Institutional Trust Company N.A. (FILL)
FINL,"Finish Line, Inc. (FINL)"
FINS,Angel Oak Financial Strategies Income Term Trust (FINS)
FINU,ProShares Trust (FINU)
FINV,FinVolution Group (FINV)
FINX,Global X Funds (FINX)
FINZ,ProShares Trust (FINZ)
FIO,Fusion-io Inc (FIO)
FIS,"Fidelity National Information Services, Inc. (FIS)"
FISI,Financial Institutions Inc. (FISI)
FISK,Empire State Realty OP LP (FISK)
FISR,SSgA Active Trust (FISR)
FISV,"Fiserv, Inc. (FISV)"
FISW_,(FISw_)
FIS_WD,(FIS.WD)
FIT,Fitbit Inc (FIT)
FIT_1,Health Fitness Corp. (FIT)
FITB,Fifth Third Bancorp (FITB)
FITBI,Fifth Third Bancorp (FITBI)
FITBO,Fifth Third Bancorp (FITBO)
FITBP,Fifth Third Bancorp (FITBP)
FITE,SPDR Series Trust (FITE)
FIV,First Trust Senior Floating Rate 2022 Target Term Fund (FIV)
FIVA,Fidelity Covington Trust (FIVA)
FIVE,Five Below Inc (FIVE)
FIVG,ETF Series Solutions Trust (FIVG)
FIVN,Five9 Inc (FIVN)
FIW,First Trust Exchange-Traded Fund III (FIW)
FIX,"Comfort Systems USA, Inc. (FIX)"
FIXD,First Trust Exchange-Traded Fund VIII (FIXD)
FIXX,Homology Medicines Inc (FIXX)
FIYY,Barclays Bank PLC (FIYY)
FIZZ,National Beverage Corp. (FIZZ)
FJA,"Merrill Lynch Depositor, Inc. (FJA)"
FJA_1,Fedders Corp. (FJA)
FJP,First Trust Exchange-Traded Fund III (FJP)
FJUL,First Trust Exchange-Traded Fund VIII (FJUL)
FJUN,First Trust Exchange-Traded Fund VIII (FJUN)
FKO,First Trust Exchange-Traded Fund III (FKO)
FKU,First Trust Exchange-Traded Fund III (FKU)
FL,Foot Locker Inc (FL)
FLA,"Florida East Coast Industries, Inc. (FLA)"
FLAG,Exchange Traded Concepts Trust (FLAG)
FLAT,Barclays Bank PLC (FLAT)
FLAU,Franklin Templeton ETF Trust (FLAU)
FLAX,Franklin Templeton ETF Trust (FLAX)
FLBL,Franklin Templeton ETF Trust (FLBL)
FLBR,Franklin Templeton ETF Trust (FLBR)
FLC,Flaherty & Crumrine Total Return Fund Inc (FLC)
FLCA,Franklin Templeton ETF Trust (FLCA)
FLCB,Franklin Templeton ETF Trust (FLCB)
FLCH,Franklin Templeton ETF Trust (FLCH)
FLCO,Franklin Templeton ETF Trust (FLCO)
FLDM,Fluidigm Corp (FLDM)
FLDR,Fidelity Covington Trust (FLDR)
FLE,Fleetwood Enterprises Inc (FLE)
FLEE,Franklin Templeton ETF Trust (FLEE)
FLEH,Franklin Templeton ETF Trust (FLEH)
FLEU,Barclays Bank PLC (FLEU)
FLEX,Flex Ltd (FLEX)
FLFR,Franklin Templeton ETF Trust (FLFR)
FLGB,Franklin Templeton ETF Trust (FLGB)
FLGE,Credit Suisse AG Nassau Branch (FLGE)
FLGR,Franklin Templeton ETF Trust (FLGR)
FLGT,Fulgent Genetics Inc (FLGT)
FLGV,Franklin Templeton ETF Trust (FLGV)
FLHK,Franklin Templeton ETF Trust (FLHK)
FLHY,Franklin Templeton ETF Trust (FLHY)
FLI,CHC Helicopter Corp (FLI)
FLIA,Franklin Templeton ETF Trust (FLIA)
FLIC,First Of Long Island Corp. (FLIC)
FLIN,Franklin Templeton ETF Trust (FLIN)
FLIO,Franklin Templeton ETF Trust (FLIO)
FLIR,"Flir Systems, Inc. (FLIR)"
FLIY,Franklin Templeton ETF Trust (FLIY)
FLJH,Franklin Templeton ETF Trust (FLJH)
FLJP,Franklin Templeton ETF Trust (FLJP)
FLKR,Franklin Templeton ETF Trust (FLKR)
FLL,"Full House Resorts, Inc. (FLL)"
FLLA,Franklin Templeton ETF Trust (FLLA)
FLLC,Fellazo Inc (FLLC)
FLLCR,Fellazo Inc (FLLCR)
FLLCU,Fellazo Inc (FLLCU)
FLLCW,Fellazo Inc (FLLCW)
FLLV,Franklin Templeton ETF Trust (FLLV)
FLM,First Trust Exchange-Traded Fund III (FLM)
FLMB,Franklin Templeton ETF Trust (FLMB)
FLMI,Franklin Templeton ETF Trust (FLMI)
FLMN,Falcon Minerals Corp (FLMN)
FLMNW,Falcon Minerals Corp (FLMNW)
FLMX,Franklin Templeton ETF Trust (FLMX)
FLN,First Trust Exchange-Traded Fund III (FLN)
FLNG,Flex Lng Ltd (FLNG)
FLNT,Fluent Inc (FLNT)
FLO,"Flowers Foods, Inc. (FLO)"
FLOT,BlackRock Institutional Trust Company N.A. (FLOT)
FLOW,SPX FLOW Inc (FLOW)
FLOW_1,Flow International Corp. (FLOW)
FLQD,Franklin Templeton ETF Trust (FLQD)
FLQE,Franklin Templeton ETF Trust (FLQE)
FLQG,Franklin Templeton ETF Trust (FLQG)
FLQH,Franklin Templeton ETF Trust (FLQH)
FLQL,Franklin Templeton ETF Trust (FLQL)
FLQM,Franklin Templeton ETF Trust (FLQM)
FLQS,Franklin Templeton ETF Trust (FLQS)
FLR,Fluor Corporation (FLR)
FLRN,SPDR Series Trust (FLRN)
FLRT,Pacific Global ETF Trust (FLRT)
FLRT_1,Advisorshares Trust (FLRT)
FLRU,Franklin Templeton ETF Trust (FLRU)
FLS,Flowserve Corp. (FLS)
FLSW,Franklin Templeton ETF Trust (FLSW)
FLT,Fleetcor Technologies Inc (FLT)
FLT_1,Applied Science Products Inc (FLT)
FLTB,Fidelity Covington Trust (FLTB)
FLTR,VanEck Vectors ETF Trust (FLTR)
FLTW,Franklin Templeton ETF Trust (FLTW)
FLTX,Fleetmatics Group PLC (FLTX)
FLUX,Flux Power Holdings inc (FLUX)
FLV,American Century ETF Trust (FLV)
FLWS,1-800 Flowers.com Inc. (FLWS)
FLXN,Flexion Therapeutics Inc (FLXN)
FLXS,"Flexsteel Industries, Inc. (FLXS)"
FLY,Fly Leasing Ltd (FLY)
FLYT,Direxion Funds (FLYT)
FLZA,Franklin Templeton ETF Trust (FLZA)
FM,BlackRock Institutional Trust Company N.A. (FM)
FMAC_U,FirstMark Horizon Acquisition Corp (FMAC.U)
FMAO,Farmers & Merchants Bancorp Inc. (FMAO)
FMAT,Fidelity Covington Trust (FMAT)
FMAY,First Trust Exchange-Traded Fund VIII (FMAY)
FMB,First Trust Exchange-Traded Fund III (FMB)
FMBH,First Mid Bancshares Inc. (FMBH)
FMBI,"First Midwest Bancorp, Inc. (FMBI)"
FMBIO,"First Midwest Bancorp, Inc. (FMBIO)"
FMBIP,"First Midwest Bancorp, Inc. (FMBIP)"
FMC,FMC Corp. (FMC)
FMCI,ConvergeOne Holdings Inc (FMCI)
FMCIU,Forum Merger II Corp (FMCIU)
FMD,First Marblehead Corp (FMD)
FMDG,Spinnaker ETF Trust (FMDG)
FMER_P_A,Firstmerit Corp. (FMERpA)
FMF,First Trust Exchange-Traded Fund V. (FMF)
FMHI,First Trust Exchange-Traded Fund III (FMHI)
FMI,Foundation Medicine Inc (FMI)
FMK,First Trust Exchange-Traded Fund III (FMK)
FMN,Federated Hermes Premier Municipal Income Fund (FMN)
FMNB,Farmers National Banc Corp. (FMNB)
FMO,Fiduciary/Claymore Energy Infrastructure Fund (FMO)
FMO_1,Federal-Mogul Corp. (FMO)
FMP,Trade Street Residential Inc (FMP)
FMR,First Mercury Financial Corporation (FMR)
FMS,Fresenius Medical Care AG & Co. KGaA (FMS)
FMSA,Fairmount Santrol Holdings Inc (FMSA)
FMS_P_R_,Fresenius Medical Care AG & Co. KGaA (FMSpR_)
FMT,Real Industry Inc (FMT)
FMT_P,FREEMONT CP I9 TOPRS (FMTp)
FMT_P__,(FMTp_)
FMT_P_1,(FMTp)
FMTX,Forma Therapeutics Holdings Inc (FMTX)
FMX,Fomento Economico Mexicano S.A.B. de C.V. (FMX)
FMY,First Trust Mortgage Income Fund (FMY)
FN,Fabrinet (FN)
FNA,Federal National Mortgage Association (FNA)
FNB,F.N.B. Corp. (FNB)
FNBG,FNB Bancorp (CA) (FNBG)
FNB_P_E,F.N.B. Corp. (FNBpE)
FNB_P_RE,F.N.B. Corp. (FNBpRE)
FNCB,FNCB Bancorp Inc (FNCB)
FNCF,BlackRock Institutional Trust Company N.A. (FNCF)
FNCL,Fidelity Covington Trust (FNCL)
FND,Floor & Decor Holdings Inc (FND)
FNDA,Schwab Strategic Trust (FNDA)
FNDB,Schwab Strategic Trust (FNDB)
FNDC,Schwab Strategic Trust (FNDC)
FNDE,Schwab Strategic Trust (FNDE)
FNDF,Schwab Strategic Trust (FNDF)
FNDX,Schwab Strategic Trust (FNDX)
FNF,Fidelity National Financial Inc (FNF)
FNF_1,"Fidelity National Financial, Inc. (FNF)"
FNFG_P_B,First Niagara Financial Group Inc (FNFGpB)
FNFV,Fidelity National Financial Inc (FNFV)
FNFVW_1,0 (FNFVw)
FNFW,FIDELITY NATIONAL FINANCIAL Inc (FNFw)
FNG,Advisorshares New Tech and Media ETF (FNG)
FNG_1,Advisorshares Trust (FNG)
FNGD,Bank of Montreal (FNGD)
