ticker,issuer_name
CXDC,China XD Plastics Co Ltd (CXDC)
CXDO,Crexendo Inc (CXDO)
CXE,MFS High Income Municipal Trust (CXE)
CXH,MFS Investment Grade Municipal Trust (CXH)
CXM,Taxus Cardium Pharmaceuticals Group Inc (CXM)
CXO,Concho Resources Inc (CXO)
CXP,Columbia Property Trust Inc (CXP)
CXRX,Concordia International Corp (CXRX)
CXSE,WisdomTree Trust (CXSE)
CXW,CoreCivic Inc (CXW)
CXZ,Jet Metal Corp (CXZ)
CY,Cypress Semiconductor Corp. (CY)
CYAD,Celyad Oncology (CYAD)
CYAN,Cyanotech Corp. (CYAN)
CYB,WisdomTree Trust (CYB)
CYB_1,"Cybex International, Inc. (CYB)"
CYBE,Cyberoptics Corp. (CYBE)
CYBR,CyberArk Software Ltd (CYBR)
CYBR_1,Cyber-Care Inc (CYBR)
CYBS,CYBERSOURCE CORPORATION (CYBS)
CYCC,Cyclacel Pharmaceuticals Inc (CYCC)
CYCCP,Cyclacel Pharmaceuticals Inc (CYCCP)
CYCN,Cyclerion Therapeutics Inc (CYCN)
CYD,China Yuchai International (CYD)
CYH,"Community Health Systems, Inc. (CYH)"
CYHHZ,"Community Health Systems, Inc. (CYHHZ)"
CYMI,Cymer Inc. (CYMI)
CYN,City National Corp. (CYN)
CYOU,Changyou.Com Ltd (CYOU)
CYPB,Cypress Biosciences Inc. (CYPB)
CYRN,CYREN Ltd (CYRN)
CYRX,CryoPort Inc (CYRX)
CYRXW,CryoPort Inc (CYRXW)
CYS,CYS Investments Inc (CYS)
CYS_P_A,CYS Investments Inc (CYSpA)
CYS_P_B,CYS Investments Inc (CYSpB)
CYS_P_RA,CYS Investments Inc (CYSpRA)
CYS_P_RB,CYS Investments Inc (CYSpRB)
CYTC,CYTYC Corp. (CYTC)
CYTK,Cytokinetics Inc (CYTK)
CYTR,CytRx Corporation (CYTR)
CYTX,Plus Therapeutics Inc (CYTX)
CYTXW,"Cytori Therapeutics, Inc (CYTXW)"
CYTXZ,(CYTXZ)
CYTXZ_1,Plus Therapeutics Inc (CYTXZ)
CZA,Invesco Capital Management LLC (CZA)
CZA_1,Claymore Exchange-Traded Fund Trust (CZA)
CZFC,Citizens First Corp. (CZFC)
CZG,Guggenheim Funds Investment Advisors LLC (CZG)
CZJ,(CZJ)
CZJ_1,(CZJ)
CZNC,Citizens & Northern Corp (CZNC)
CZR,Caesars Entertainment Inc (CZR)
CZR_1,Caesars Entertainment Inc (CZR)
CZR_2,Caesars Entertainment Corp (CZR)
CZR_3,Caesars Entertainment Corp (CZR)
CZWI,Citizens Community Bancorp Inc MD (CZWI)
CZWI_1,"Citizens Community Bancorp (Eau Claire, WI) (CZWI)"
CZZ,Cosan Ltd (CZZ)
D,Dominion Energy Inc (D)
D_1,Dundee Realty Corp. (D)
DAC,Danaos Corporation (DAC)
DADA,Dada Nexus Ltd (DADA)
DAG_1,Deutsche Bank AG London (DAG)
DAIO,Data io Corp. (DAIO)
DAKP,Dakota Plains Holdings Inc (DAKP)
DAKT,Daktronics Inc. (DAKT)
DAL,"Delta Air Lines, Inc. (DAL)"
DALI,First Trust Exchange-Traded Fund VI (DALI)
DALT,Northern Lights Fund Trust IV (DALT)
DAN,Dana Inc (DAN)
DAO,Youdao Inc (DAO)
DAR,Darling Ingredients Inc (DAR)
DARA,Dara Biosciences Inc (DARA)
DARE,Dare Bioscience Inc (DARE)
DATA,Tableau Software Inc (DATA)
DATA_1,Datatrak International Inc. (DATA)
DAUD,Citigroup Global Markets Holdings Inc (DAUD)
DAUG,First Trust Exchange-Traded Fund VIII (DAUG)
DAVA,Endava plc (DAVA)
DAVE,Famous Dave`s Of America Inc. (DAVE)
DAX,Global X Funds (DAX)
DAX_2,Horizons ETF Trust I (DAX)
DAX_3,Horizons ETF Trust I (DAX)
DB,Deutsche Bank AG (DB)
DBA,Invesco DB Multi-Sector Commodity Trust (DBA)
DBAW,DBX ETF Trust (DBAW)
DBB,Invesco DB Multi-Sector Commodity Trust (DBB)
DBBR,DBX ETF Trust (DBBR)
DBC,DB Commodity Services LLC (DBC)
DBD,Diebold Nixdorf Inc (DBD)
DBE,Invesco DB Multi-Sector Commodity Trust (DBE)
DBEF,DBX ETF Trust (DBEF)
DBEM,DBX ETF Trust (DBEM)
DBES,DBX ETF Trust (DBES)
DBEU,DBX ETF Trust (DBEU)
DBEZ,DBX ETF Trust (DBEZ)
DBGR,DBX ETF Trust (DBGR)
DBI,Designer Brands Inc (DBI)
DBJP,DBX ETF Trust (DBJP)
DBKO,DBX ETF Trust (DBKO)
DBL,DoubleLine Opportunistic Credit Fund (DBL)
DBLV,Advisorshares Trust (DBLV)
DBMF,Manager Directed Portfolios (DBMF)
DBMX,DBX ETF Trust (DBMX)
DBO,Invesco DB Multi-Sector Commodity Trust (DBO)
DBP,Invesco DB Multi-Sector Commodity Trust (DBP)
DBRT,Credit Suisse AG Nassau Branch (DBRT)
DBRT_1,Deutsche Bank AG (DBRT)
DBS,Invesco DB Multi-Sector Commodity Trust (DBS)
DBU,"Wisdomtree Investments, Inc. (DBU)"
DBUK,DBX ETF Trust (DBUK)
DBV,DB Commodity Services LLC (DBV)
DBVT,DBV Technologies (DBVT)
DBX,Dropbox Inc (DBX)
DBX_1,Morgan Stanley (DBX)
DBY,Morgan Stanley (DBY)
DBZ,Morgan Stanley (DBZ)
DCA,Virtus Total Return Fund (DCA)
DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc (DCF)
DCHF,Citigroup Global Markets Holdings Inc (DCHF)
DCI,Donaldson Co. Inc. (DCI)
DCM,NTT DoCoMo Inc (DCM)
DCNG,Barclays Bank PLC (DCNG)
DCO,Ducommun Inc. (DCO)
DCOM,"Dime Community Bancshares, Inc (DCOM)"
DCOMP,"Dime Community Bancshares, Inc (DCOMP)"
DCP,DCP Midstream LP (DCP)
DCPH,Deciphera Pharmaceuticals Inc (DCPH)
DCP_P_B,DCP Midstream LP (DCPpB)
DCP_P_C,DCP Midstream LP (DCPpC)
DCR,Guggenheim Funds Investment Advisors LLC (DCR)
DCRBU,Decarbonization Plus Acquisition Corp (DCRBU)
DCT,Duck Creek Technologies Inc (DCT)
DCT_2,DCT Industrial Trust Inc (DCT)
DCTH,Delcath Systems Inc (DCTH)
DCUD,Dominion Energy Inc (DCUD)
DCUE,Dominion Energy Inc (DCUE)
DCV,Morgan Stanley (DCV)
DCZ,Guild Master Inc (DCZ)
DD,DuPont de Nemours Inc (DD)
DD_1,E.I. Du Pont De Nemours and Co (DD)
DDBI,Legg Mason ETF Investment Trust (DDBI)
DDC,Dominion Diamond Corp (DDC)
DDD,3D Systems Corp. (DDD)
DDD_1,Scolr Pharma Inc. (DDD)
DDE,Dover Downs Gaming & Entertainment Inc (DDE)
DDEZ,WisdomTree Europe Multifactor Fund (DDEZ)
DDEZ_1,WisdomTree Trust (DDEZ)
DDF,"Delaware Investments Dividend and Income Fund, Inc. (DDF)"
DDG,ProShares Trust (DDG)
DDIV,First Trust Exchange-Traded Fund III (DDIV)
DDJP,WisdomTree Japan Multifactor Fund (DDJP)
DDLS,WisdomTree Trust (DDLS)
DDM,ProShares Trust (DDM)
DDMX,DD3 Acquisition Corp (DDMX)
DDMX_1,"Dynamex, Inc. (DDMX)"
DDMXU,DD3 Acquisition Corp (DDMXU)
DDOG,Datadog Inc (DDOG)
DDP_1,Deutsche Bank AG London (DDP)
DD_P_A,Corteva Inc (DDpA)
DD_P_B,Corteva Inc (DDpB)
DD_P_B_1,E.I. Du Pont De Nemours and Co (DDpB)
DD_P_RA,E.I. Du Pont De Nemours and Co (DDpRA)
DD_P_RB,E.I. Du Pont De Nemours and Co (DDpRB)
DDR_P_H_,DDR Corp (DDRpH_)
DDR_P_I_,DDR Corp (DDRpI_)
DDR_P_K,SITE Centers Corp (DDRpK)
DDR_P_RA,DDR Corp (DDRpRA)
DDR_P_RJ,DDR Corp (DDRpRJ)
DDR_P_RK,DDR Corp (DDRpRK)
DDRW,DDR Corp (DDRw)
DDS,Dillard`s Inc. (DDS)
DDSS,Labopharm Inc. (DDSS)
DDT,Dillards Cap Tr I (DDT)
DDWM,WisdomTree Trust (DDWM)
DE,Deere & Co. (DE)
DEA,Easterly Government Properties Inc (DEA)
DEACU,Diamond Eagle Acquisition Corp (DEACU)
DEAR,"Dearborn Bancorp, Inc. (DEAR)"
DECK,Deckers Outdoor Corp. (DECK)
DEE,Deutsche Bank AG London (DEE)
DEED,First Trust Exchange-Traded Fund VIII (DEED)
DEEF,DBX ETF Trust (DEEF)
DEEP,ETF Series Solutions Trust (DEEP)
DEF,Invesco Capital Management LLC (DEF)
DEF_1,Claymore Exchange-Traded Fund Trust (DEF)
DEFA,BlackRock Institutional Trust Company N.A. (DEFA)
DEH_U,D8 Holdings Corp (DEH.U)
DEH_WS,D8 Holdings Corp (DEH.WS)
DEI,Douglas Emmett Inc (DEI)
DEK,Dekania Corp. (DEK)
DEK_U,(DEK.U)
DEK_WS,Dekania Corp. (DEK.WS)
DEL,Deltic Timber Corp. (DEL)
DELL,Dell Technologies Inc (DELL)
DELL_1,Dell Inc. (DELL)
DELT,Urban Tea Inc (DELT)
DELT_1,Urban Tea Inc (DELT)
DELTW,Delta Technology Holdings Ltd. (DELTW)
DEM,WisdomTree Trust (DEM)
DEMG,DBX ETF Trust (DEMG)
DEMS,Active Weighting Funds ETF Trust (DEMS)
DEN,Denbury Inc. (DEN)
DENN,Denny`s Corp. (DENN)
DEO,Diageo plc (DEO)
DEP,Duncan Energy Partners LP (DEP)
DERM,Dermira Inc (DERM)
DES,WisdomTree Trust (DES)
DES_1,Grupo Kuo Sab De CV (DES)
DESC,DBX ETF Trust (DESC)
DESP,Despegar.com Corp (DESP)
DEST,Destination Maternity Corp (DEST)
DEUR,Citigroup Global Markets Holdings Inc (DEUR)
DEUS,DBX ETF Trust (DEUS)
DEV,"Merrill Lynch & Co., Inc (DEV)"
DEV_CL,(DEV.CL)
DEW,WisdomTree Trust (DEW)
DEWJ,BlackRock Institutional Trust Company N.A. (DEWJ)
DEX,Delaware Enhanced Global Dividend & Income Fund (DEX)
DEX_1,Dex Media Inc. (DEX)
DEZ,Desert Sun Mining Corp. (DEZ)
DEZU,BlackRock Institutional Trust Company N.A. (DEZU)
DF,Dean Foods Co. (DF)
DFB,Morgan Stanley (DFB)
DFBH,DFB Healthcare Acquisitions Corp (DFBH)
DFBHU,DFB Healthcare Acquisitions Corp (DFBHU)
DFBHW,AdaptHealth Corporation (DFBHW)
DFC,Delta Financial Corp. (DFC)
DFE,WisdomTree Trust (DFE)
DFEB,First Trust Exchange-Traded Fund VIII (DFEB)
DFEN,Direxion Shares ETF Trust (DFEN)
DFFN,Diffusion Pharmaceuticals Inc (DFFN)
DFG,"Delphi Financial Group, Inc. (DFG)"
DFHT,Deerfield Healthcare Technology Acquisitions Corp (DFHT)
DFHTU,Deerfield Healthcare Technology Acquisitions Corp (DFHTU)
DFIN,Donnelley Financial Solutions Inc (DFIN)
DFJ,WisdomTree Trust (DFJ)
DFND,Reality Shares Advisors LLC (DFND)
DFNL,Davis Selected Advisers L.P (DFNL)
DFNS,LGL Systems Acquisition Corp (DFNS)
DFNS_U,LGL Systems Acquisition Corp (DFNS.U)
DFNS_WS,LGL Systems Acquisition Corp (DFNS.WS)
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc (DFP)
DFPH,DFP Healthcare Acquisitions Corp (DFPH)
DFPHU,DFP Healthcare Acquisitions Corp (DFPHU)
DFR,CIFC Corp (DFR)
DFRG,Del Friscos Restaurant Group Inc (DFRG)
DFS,Discover Financial Services (DFS)
DFS_P_B,Discover Financial Services (DFSpB)
DFS_P_B_CL,Discover Financial Services (DFSpB.CL)
DFS_P_RBCL,Discover Financial Services (DFSpRBCL)
DFT_1,Dupont Fabros Technology Inc (DFT)
DFT_P_C_1,Dupont Fabros Technology Inc (DFTpC)
DFVL,Barclays Bank PLC (DFVL)
DFVS,Barclays Bank PLC (DFVS)
DFZ,R.G. Barry Corp. (DFZ)
DG,Dollar General Corp. (DG)
DG_1,Dollar General Corp. (DG)
DGAS,"Delta Natural Gas Co., Inc. (DGAS)"
DGAZ,Credit Suisse Nassau Branch (DGAZ)
DGBP,Citigroup Global Markets Holdings Inc (DGBP)
DGD,(DGD)
DGI_1,DigitalGlobe Inc (DGI)
DGICA,Donegal Group Inc. (DGICA)
DGICB,Donegal Group Inc. (DGICB)
DGII,"Digi International, Inc. (DGII)"
DGK,"Merrill Lynch & Co., Inc (DGK)"
DGL,Invesco DB Multi-Sector Commodity Trust (DGL)
DGLD,Credit Suisse Nassau Branch (DGLD)
DGLT,Digiliti Money Group Inc (DGLT)
DGLY,Digital Ally Inc. (DGLY)
DGNR_U,Dragoneer Growth Opportunities Corp (DGNR.U)
DGP,Deutsche Bank AG London (DGP)
DGRE,WisdomTree Trust (DGRE)
DGRO,BlackRock Institutional Trust Company N.A. (DGRO)
DGRS,WisdomTree Trust (DGRS)
DGRW,WisdomTree Trust (DGRW)
DGS,WisdomTree Trust (DGS)
DGT,SPDR Series Trust (DGT)
DGX,"Quest Diagnostics, Inc. (DGX)"
DGZ,Deutsche Bank AG London (DGZ)
DHC,Diversified Healthcare Trust (DHC)
DHCNL,Diversified Healthcare Trust (DHCNL)
DHCP,Ditech Holding Corp (DHCP)
DHCP_WS_A,Ditech Holding Corp (DHCP.WS.A)
DHCP_WS_B,Ditech Holding Corp (DHCP.WS.B)
DHF,BNY Mellon High Yield Strategies Fund (DHF)
DHG,Deutsche High Income Opportunities Fund Inc (DHG)
DHI,D.R. Horton Inc. (DHI)
DHIL,"Diamond Hill Investment Group, Inc. (DHIL)"
DHR,Danaher Corp. (DHR)
DHR_P_A,Danaher Corp. (DHRpA)
DHR_P_B,Danaher Corp. (DHRpB)
DHS,WisdomTree Trust (DHS)
DHT,DHT Holdings Inc (DHT)
DHVW,Diamond Hill Capital Management Inc (DHVW)
DHX,DHI Group Inc (DHX)
DHXM,WildBrain Ltd (DHXM)
DHXM_1,DHX Media Ltd (DHXM)
DHY,Credit Suisse High Yield Bond Fund (DHY)
DHYR_,Credit Suisse High Yield Bond Fund (DHYr_)
DIA,SSgA Active Trust (DIA)
DIAL,Columbia ETF Trust I (DIAL)
DIAL_1,Westwood One Inc (DIAL)
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund (DIAX)
DIG,ProShares Trust (DIG)
DII,"Decorator Industries, Inc. (DII)"
DIL,"Dyadic International Inc., DE (DIL)"
DIM,WisdomTree Trust (DIM)
DIN,Dine Brands Global Inc (DIN)
DINT,Davis Selected Advisers L.P (DINT)
DIO,"Diomed Holdings, Inc. (DIO)"
DIOD,"Diodes, Inc. (DIOD)"
DIRT,Barclays Bank PLC (DIRT)
DIS,Walt Disney Co (The) (DIS)
DIS_1,TWDC Enterprises 18 Corp (DIS)
DISCA,Discovery Inc (DISCA)
DISCB,Discovery Inc (DISCB)
DISCK,Discovery Inc (DISCK)
DISH,Dish Network Corp (DISH)
DISH_1,DISH Network Corporation (DISH)
DISHR,Dish Network Corp (DISHR)
DIT,Amcon Distributing Company (DIT)
DIV,Global X Funds (DIV)
DIVA,AGF Investments Trust (DIVA)
DIVB,BlackRock Institutional Trust Company N.A. (DIVB)
DIVC,Citigroup Inc (DIVC)
DIVO,Amplify ETF Trust (DIVO)
DIVY,Reality Shares Advisors LLC (DIVY)
DJCI,UBS AG (DJCI)
DJCI_1,UBS AG Jersey (DJCI)
DJCO,Daily Journal Corporation (DJCO)
DJD,Invesco Capital Management LLC (DJD)
DJD_1,Claymore Exchange-Traded Fund Trust (DJD)
DJE,(DJE)
DJE_1,(DJE)
DJL,"Merrill Lynch & Co., Inc (DJL)"
DJP,Barclays Bank PLC (DJP)
DJPY,Citigroup Global Markets Holdings Inc (DJPY)
DJQ,(DJQ)
DJQ_1,(DJQ)
DK,Delek US Holdings Inc (DK)
DKF,MS Structured Asset Corp (DKF)
DKL,Delek Logistics Partners LP (DKL)
DKNG,DraftKings Inc (DKNG)
DKNGW,DraftKings Inc (DKNGW)
DKNGW_1,DraftKings Inc (DKNGW)
DKP,MS Structured Asset Corp (DKP)
DKQ,MS Structured Asset Corp (DKQ)
DKS,"Dicks Sporting Goods, Inc. (DKS)"
DKT_CL,Deutsche Bank Contingent Capital Trust V (DKT.CL)
DL,China Distance Education Holdings Ltd. (DL)
DL_1,Dial Corp. (DL)
DLA,Delta Apparel Inc. (DLA)
DLB,Dolby Laboratories Inc (DLB)
DLBL,Barclays Bank PLC (DLBL)
DLBR,Citigroup Global Markets Holdings Inc (DLBR)
DLBS,Barclays Bank PLC (DLBS)
DLHC,DLH Holdings Corp (DLHC)
DLK,Flint Telecom Group Inc (DLK)
DLN,WisdomTree Trust (DLN)
DLNG,Dynagas LNG Partners LP (DLNG)
DLNG_P_A,Dynagas LNG Partners LP (DLNGpA)
DLNG_P_B,Dynagas LNG Partners LP (DLNGpB)
DLNG_P_RA,Dynagas LNG Partners LP (DLNGpRA)
DLPH,Delphi Technologies PLC (DLPH)
DLPHW,Delphi Technologies PLC (DLPHw)
DLPN,Dolphin Entertainment Inc. (DLPN)
DLPNW,Dolphin Entertainment Inc. (DLPNW)
DLR,Digital Realty Trust Inc (DLR)
DLR_P_C,Digital Realty Trust Inc (DLRpC)
DLR_P_G,Digital Realty Trust Inc (DLRpG)
DLR_P_H,Digital Realty Trust Inc (DLRpH)
DLR_P_H_CL,Digital Realty Trust Inc (DLRpH.CL)
DLR_P_I,Digital Realty Trust Inc (DLRpI)
DLR_P_J,Digital Realty Trust Inc (DLRpJ)
DLR_P_K,Digital Realty Trust Inc (DLRpK)
DLR_P_L,Digital Realty Trust Inc (DLRpL)
DLR_P_RC,Digital Realty Trust Inc (DLRpRC)
DLR_P_RG,Digital Realty Trust Inc (DLRpRG)
DLR_P_RH,Digital Realty Trust Inc (DLRpRH)
DLR_P_RI,Digital Realty Trust Inc (DLRpRI)
DLR_P_RJ,Digital Realty Trust Inc (DLRpRJ)
DLS,WisdomTree Trust (DLS)
DLTH,Duluth Holdings Inc (DLTH)
DLTR,Dollar Tree Inc (DLTR)
DLX,Deluxe Corp. (DLX)
DLY,DoubleLine Yield Opportunities Fund (DLY)
DM,Dominion Energy Midstream Partners LP (DM)
DM_1,Dolan Co (DM)
DMAC,DiaMedica Therapeutics Inc (DMAC)
DMAN,DemandTec Inc (DMAN)
DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc (DMB)
DMF,BNY Mellon Municipal Income Inc (DMF)
DMJ,Morgan Stanley (DMJ)
DMLP,Dorchester Minerals LP (DMLP)
DMO,Western Asset Mortgage Opportunity Fund Inc (DMO)
DMP,(DMP)
DMP_1,(DMP)
DMRC,Digimarc Corporation (DMRC)
DMRI,Transamerica ETF Trust (DMRI)
DMRL,Transamerica ETF Trust (DMRL)
DMRM,Transamerica ETF Trust (DMRM)
DMRS,Transamerica ETF Trust (DMRS)
DMS,Digital Media Solutions Inc (DMS)
DMS_1,Digital Media Solutions Inc (DMS)
DMTK,DermTech Inc (DMTK)
DMTKW,DermTech Inc (DMTKW)
DMTX,Dimension Therapeutics Inc (DMTX)
DMU,(DMU)
DMX,I-Trax Inc (DMX)
DMY,"Merrill Lynch & Co., Inc (DMY)"
DMYD_U,dMY Technology Group Inc II (DMYD.U)
DMYD_WS,dMY Technology Group Inc II (DMYD.WS)
DMYT,dMY Technology Group Inc (DMYT)
DMYT_U,dMY Technology Group Inc (DMYT.U)
DMYT_WS,dMY Technology Group Inc (DMYT.WS)
DNB,Dun & Bradstreet Holdings Inc (DNB)
DNBF,DNB Financial Corp. (DNBF)
DNDN,Dendreon Corp (DNDN)
DNE,Dune Energy Inc (DNE)
DNI,Dividend and Income Fund (DNI)
DNK,Phoenix Tree Holdings Ltd (DNK)
DNKN,Dunkin Brands Group Inc (DNKN)
DNL,WisdomTree Trust (DNL)
DNLI,Denali Therapeutics Inc (DNLI)
DNN,Denison Mines Corp (DNN)
DNO,(DNO)
DNO_2,United States Commodity Funds LLC (DNO)
DNOV,First Trust Exchange-Traded Fund VIII (DNOV)
DNOW,NOW Inc (DNOW)
DNP,DNP Select Income Fund Inc. (DNP)
DNR,Denbury Resources Inc (DNR)
DO,"Diamond Offshore Drilling, Inc. (DO)"
DOC,Physicians Realty Trust (DOC)
DOC_1,Domco Tarkett Inc (DOC)
DOC_2,Digital Angel Corp. (DOC)
DOCT,First Trust Exchange-Traded Fund VIII (DOCT)
DOCU,DocuSign Inc (DOCU)
DOD_1,Deutsche Bank AG London (DOD)
DOG,ProShares Trust (DOG)
DOGS,Arrow Investments Trust (DOGS)
DOGZ,Dogness (International) Corp (DOGZ)
DOL,WisdomTree Trust (DOL)
DOL_1,"Dole Food Co., Inc. (DOL)"
DOM,Dominion Resources Black Warrior Trust (DOM)
DOMO,Domo Inc. (DOMO)
DON,WisdomTree Trust (DON)
DOO,WisdomTree Trust (DOO)
DOOO,BRP Inc (DOOO)
DOOR,Masonite International Corp (DOOR)
DORM,Dorman Products Inc (DORM)
DOTA,Reebonz Holding Ltd (DOTA)
DOTA_1,Draper Oakwood Technology Acquisition Inc (DOTA)
DOTAR,Draper Oakwood Technology Acquisition Inc (DOTAR)
DOTAU,Draper Oakwood Technology Acquisition Inc (DOTAU)
DOTAW,Reebonz Holding Ltd (DOTAW)
DOTAW_1,Draper Oakwood Technology Acquisition Inc (DOTAW)
DOV,Dover Corp. (DOV)
DOVA,Dova Pharmaceuticals Inc (DOVA)
DOVW,Dover Corp. (DOVw)
DOW,Dow Inc (DOW)
DOW_1,Dow Chemical Co. (DOW)
DOWW,Dow Inc (DOWw)
DOX,Amdocs Ltd (DOX)
DOY,MacroMarkets LLC (DOY)
DOYU,DouYu International Holdings Ltd (DOYU)
DPG,Duff & Phelps Utility and Infrastructure Fund Inc (DPG)
DPHC,Diamondpeak Holdings Corp (DPHC)
DPHCU,Diamondpeak Holdings Corp (DPHCU)
DPHCW,Diamondpeak Holdings Corp (DPHCW)
DPK,Direxion Daily Developed Markets Bear 3X Shares (DPK)
DPK_1,Direxion Shares ETF Trust (DPK)
DPLO_1,Diplomat Pharmacy Inc (DPLO)
DPO,Dow 30 Enhanced Premium & Income Fund Inc (DPO)
DPP,Morgan Stanley (DPP)
DPST,Direxion Shares ETF Trust (DPST)
DPTR,Delta Petroleum Corp. (DPTR)
DPU,Deutsche Bank AG London (DPU)
DPW,DPW Holdings Inc (DPW)
DPZ,Dominos Pizza Inc (DPZ)
DQ,Daqo New Energy Corp (DQ)
DRA,Diversified Real Asset Income Fund (DRA)
DRA_1,Coinmach Service Corp (DRA)
DRAD,Digirad Corp (DRAD)
DRC,Dresser-Rand Group Inc (DRC)
DRD,DRDGold Ltd. (DRD)
DRD_1,"Duane Reade, Inc. (DRD)"
DRE,Duke Realty Corp (DRE)
DRE_P_L_,Duke Realty Corp (DREpL_)
DRH,Diamondrock Hospitality Co. (DRH)
DRH_1,Driver-Harris Co. (DRH)
DRH_P_A,Diamondrock Hospitality Co. (DRHpA)
DRI,"Darden Restaurants, Inc. (DRI)"
DRIO,DarioHealth Corp (DRIO)
DRIOW,DarioHealth Corp (DRIOW)
DRIP,Direxion Shares ETF Trust (DRIP)
DRIP_1,"Spa Faucet, Inc (DRIP)"
DRIV,Global X Funds (DRIV)
DRIV_1,"Digital River, Inc. (DRIV)"
DRJ,"Dreams, Inc. (DRJ)"
DRL,Doral Financial Corp. (DRL)
DRN,Direxion Shares ETF Trust (DRN)
DRNA,Dicerna Pharmaceuticals Inc (DRNA)
DRQ,"Dril-Quip, Inc. (DRQ)"
DRR,Morgan Stanley (DRR)
DRRX,Durect Corp (DRRX)
DRSK,ETF Series Solutions Trust (DRSK)
DRTT,DIRTT Environmental Solutions Ltd (DRTT)
DRU,Morgan Stanley (DRU)
DRUA,Dominion Energy Inc (DRUA)
DRV,Direxion Shares ETF Trust (DRV)
DRV_1,Debt Resolve Inc (DRV)
DRW,WisdomTree Trust (DRW)
DRWI,Dragonwave Inc (DRWI)
DRY,Coinmach Service Corp (DRY)
DRYS,Dryships Inc. (DRYS)
DS,Drive Shack Inc (DS)
DSA,(DSA)
DSA_1,(DSA)
DSA_CL,(DSA.CL)
DSCM,Drugstore.com Inc. (DSCM)
DSE,Duff & Phelps Select MLP and Midstream Energy Fund Inc (DSE)
DSE_1,(DSE)
DSE_2,(DSE)
DSGX,Descartes Systems Group Inc (DSGX)
DSI,BlackRock Institutional Trust Company N.A. (DSI)
DSK,(DSK)
DSK_1,(DSK)
DSK_CL,(DSK.CL)
DSKE,Daseke Inc (DSKE)
DSKEW,Daseke Inc (DSKEW)
DSL,Doubleline Income Solutions Fund (DSL)
DSLV,Credit Suisse Nassau Branch (DSLV)
DSM,BNY Mellon Strategic Municipal Bond Fund Inc (DSM)
DSO,(DSO)
DSO_1,(DSO)
DSP,SP Acquisition Holdings Inc (DSP)
DS_P_B,Drive Shack Inc (DSpB)
DS_P_C,Drive Shack Inc (DSpC)
DS_P_D,Drive Shack Inc (DSpD)
DSPG,"DSP Group, Inc. (DSPG)"
DS_P_RB,Drive Shack Inc (DSpRB)
DS_P_RC,Drive Shack Inc (DSpRC)
DS_P_RD,Drive Shack Inc (DSpRD)
DSP_U,SP Acquisition Holdings Inc (DSP.U)
DSP_WS,SP Acquisition Holdings Inc (DSP.WS)
DSS,"Document Security Systems, Inc. (DSS)"
DSSI,Diamond S Shipping Inc (DSSI)
DST,DST Systems Inc. (DST)
DSTI,Daystar Technologies Inc (DSTI)
DSTL,ETF Series Solutions Trust (DSTL)
DSU,"BlackRock Debt Strategies Fund, Inc. (DSU)"
DSUM,Invesco Capital Management LLC (DSUM)
DSW,Designer Brands Inc (DSW)
DSWL,"Deswell Industries, Inc. (DSWL)"
DSX,Diana Shipping Inc (DSX)
DSXN,Diana Shipping Inc (DSXN)
DSX_P_B,Diana Shipping Inc (DSXpB)
DSZ,(DSZ)
DSZ_1,(DSZ)
DT,Dynatrace Inc (DT)
DTB,DTE Energy Co. (DTB)
DTD,WisdomTree Trust (DTD)
DTE,DTE Energy Co. (DTE)
DTEA,Davidstea Inc (DTEA)
DTEC,ALPS Advisors Inc (DTEC)
DTE_P_C_,DTE Energy Trust II (DTEpC_)
DTF,DTF Tax-Free Income Inc (DTF)
DTG,"Dollar Thrifty Automotive Group, Inc. (DTG)"
DTH,WisdomTree Trust (DTH)
DTIL,Precision Biosciences Inc (DTIL)
DTJ,DTE Energy Co. (DTJ)
DTK,Deutsche Bank Contingent Capital Trust III (DTK)
DTK_CL,Deutsche Bank Contingent Capital Trust III (DTK.CL)
DTLA_P,Brookfield Dtla Fund Office Trust Investor Inc (DTLAp)
DTLA_P_R,Brookfield Dtla Fund Office Trust Investor Inc (DTLApR)
DTN,WisdomTree Trust (DTN)
DTO,Deutsche Bank AG London (DTO)
DTP,DTE Energy Co. (DTP)
DTQ,DTE Energy Co. (DTQ)
DTRM,Determine Inc (DTRM)
DTSS,Datasea Inc (DTSS)
DTT,Deutsche Bank Capital Funding Trust IX (DTT)
DTUL,Barclays Bank PLC (DTUL)
DTUS,Barclays Bank PLC (DTUS)
DTV,DTE Energy Co. (DTV)
DTV_1,DIRECTV (DTV)
DTW,DTE Energy Co. (DTW)
DTW_1,DTE Energy Company (DTW)
DTW_2,DTE Energy Company (DTW)
DTY,DTE Energy Co. (DTY)
DTY_1,(DTY)
DTY_2,(DTY)
DTYL,Barclays Bank PLC (DTYL)
DTYS,Barclays Bank PLC (DTYS)
DUC,Duff & Phelps Utility & Corporate Bond Trust (DUC)
DUG,ProShares Trust (DUG)
DUK,Duke Energy Corp. (DUK)
DUK_1,Duke Energy Corp. (DUK)
DUKB,Duke Energy Corp. (DUKB)
